Identifier, Size, m5, p2, p4, p1, m6, p5, m1, m2, m3, m4, p3, p6
yeiP, 494.3, , , , , , , , , , 55250:1:1:0;9250:1:1:0;49750:3:4:0.256098, 27250:1:1:0, 35750:1:1:0;32750:2:3:0.943925;31250:1:1:0
yeiQ, 1232.3, , , , , , , 53750:1:1:0;53250:1:1:0;52250:3:3:0.470588, 14250:1:1:0, , 57750:3:6:0.252874, 19750:2:3:1, 23250:1:1:0;1750:1:1:0;17250:2:2:0.990654
yeiR, 855.0, , , , 37750:1:1:0, , , 46750:3:3:0.534247, , 49750:1:1:0, , , 
yeiS, 189.7, , , , , , , , 13750:1:1:0, , 47250:3:4:0.28125, , 
yeiT, 1051.7, , , , , , , 54250:3:4:0.468085;58250:3:6:0.0222222, , , , 3750:2:2:1;17250:2:3:1, 42750:1:1:0;42750:1:1:0;750:1:1:0;4750:1:1:0
yeiU, 588.0, , , , , , , 42750:1:1:0, , , 40750:1:1:0.031746, 27750:1:1:0, 
yeiW, 288.0, , , , , , , , 5750:1:4:0, 35250:2:2:1, , 7250:2:2:1, 16750:1:1:0
yejA, 1496.0, , , , , , , , 3750:2:3:0.969697, 46250:1:1:0;47250:1:1:0, , 34250:1:1:0;16750:2:3:1;26750:1:1:0, 7750:1:1:0.00900901;31750:3:3:0.92381;13750:1:1:0;17250:2:2:1;7250:1:1:0
yejB, 827.7, 46250:1:1:0, , , , , , 47250:1:1:0, , , , 17250:2:3:1;46250:2:3:1, 43750:1:1:0;12250:2:2:1;12750:1:1:0.0152672;3750:1:1:0;4250:1:1:0;6750:2:2:0.967742;5250:1:1:0
yejE, 778.0, , , , , , , 26250:2:2:1, , 36750:1:1:0, , , 42750:1:1:0;15750:1:1:0
yejF, 1195.0, 48750:1:1:0, 43750:2:2:1, , , , , , 18750:1:4:0.0491803, , 17750:1:1:0, 35750:1:1:0, 10250:2:2:1
yejG, 367.0, , , , , , , 28750:3:3:0.5, , 52750:1:1:0, , 51250:2:3:1, 35250:1:1:0;7250:1:1:0
yejH, 1401.7, , , , , , , , 8750:1:4:0.037037;11750:2:3:1;3750:3:6:0.866667, , , 4250:2:2:1, 16250:1:1:0;9250:1:1:0;45750:1:1:0;750:1:1:0;26750:3:4:0.0731707
yejK, 882.3, , , , , , , 26250:2:2:1, , , , 15750:1:4:0;12750:2:2:1, 3250:1:1:0
yejL, 257.3, , , , , , , 32750:1:1:0;28250:1:1:0, , 58250:3:5:0.60177, 59250:3:6:0.170732, , 
yejM, 1369.7, , 51750:1:1:0, , , , , , 5750:2:3:1, 53750:1:1:0;56750:3:5:0.0952381;38750:1:1:0.0909091, 45750:3:4:0.219512;35250:3:3:0.658537;47750:1:1:0;34750:1:1:0, 45750:1:1:0, 35750:1:1:0;36750:1:1:0.00961538;44250:3:3:0.903846;33750:3:4:0.0560748;48250:1:1:0;33750:1:1:0;26750:1:1:0
yejO, 2051.3, , , , , , , 38250:1:1:0;41750:1:1:0;41750:1:1:0, 23250:1:1:0;27750:1:1:0;3750:1:1:0.0181818, 48750:1:1:0, 40750:1:1:0;50250:1:1:0;57750:3:6:0.166667;36250:2:2:1;48750:3:4:0.263158, 35250:2:3:1;21250:2:3:0.833333, 17750:1:1:0;37250:1:1:0;36250:3:3:0.91129;49750:3:4:0.0895522;3250:1:1:0
yfaA, 1395.0, , , , 51250:1:1:0, , , 53750:3:4:0.388889, 36750:1:1:0, 38750:1:1:0;56750:3:5:0.143885, , 48250:1:1:0;37250:2:3:1;17750:1:1:0;11750:2:2:0.875;10750:2:2:1, 27750:1:1:0;40750:2:3:0.933333;750:1:1:0;37750:3:3:0.923664;5250:1:1:0;750:1:1:0
yfaD, 800.0, , , , , , , 51750:1:1:0, , , , 8750:1:1:0;10750:1:1:0, 4750:2:2:0.991935
yfaE, 195.3, , , , , , , 49250:1:1:0, , 43750:1:1:0.0869565, , 17250:2:3:1, 750:1:1:0;20250:2:2:1
yfaH, 260.0, , , , , , , , , , , 41250:1:1:0, 20250:2:2:0.990909
yfaL, 2964.0, , , 10750:1:1:0, 27750:1:1:0, , , 41750:1:1:0;26250:2:2:1;53750:1:1:0, 30250:1:1:0;27250:1:1:0, 53250:1:1:0;48750:2:2:0.958678;50750:1:1:0.00735294;45750:2:2:0.9;39750:1:1:0;48250:1:1:0, 58250:1:1:0;50250:1:1:0;55250:3:4:0.208333;26250:1:1:0;12750:2:2:1;16750:2:2:1;56250:1:1:0, 20750:1:1:0;29750:1:1:0;3250:1:4:0;32250:1:1:0, 8250:2:2:1;30750:3:4:0.0375;25750:1:1:0;16250:1:1:0;19750:1:1:0;26750:1:1:0
yfaO, 429.3, , , , , , , , , , , 6750:2:2:1, 47250:1:1:0.00980392;37250:2:3:0.945312;15750:1:1:0
yfaP, 595.3, , , , , , , , , , 7250:2:2:1, 41250:1:1:0, 59250:1:1:0.00943396;55750:1:1:0
yfaQ, 1243.7, 250:2:2:1, , , 51250:1:1:0, , , , 19750:2:3:1, 53750:1:1:0, 43750:2:2:0.976744, 40750:2:3:0.909091;9750:1:1:0;20750:2:3:1;27750:1:1:0, 10750:1:1:0;3250:1:1:0
yfaS, 3517.7, , , , 51250:1:1:0;53750:3:6:0.1, , 42750:3:4:0.310811, 50250:3:3:0.442857, , 55250:1:1:0, 12250:2:2:1;50250:1:1:0;56750:1:1:0;3250:3:2:0.884615;29250:2:2:1, 29750:2:3:1;35750:1:1:0;34250:1:1:0, 24750:2:2:1;7250:1:1:0;29750:1:1:0;9250:2:2:0.992857;43750:1:1:0;7250:1:1:0;41250:1:1:0;38750:1:1:0;41250:1:1:0;26750:3:4:0.0769231
yfaT, 419.3, , , , , , , 48250:1:1:0, , , , 20750:2:3:1, 10750:1:1:0;30250:1:1:0
yfaU, 635.7, , , , , , , , , 34750:1:1:0, , 46250:1:1:0;35250:2:3:1, 11250:1:1:0;16750:2:2:1;9250:1:1:0;17750:1:1:0;22750:1:1:0;25750:1:1:0
yfaV, 1074.7, , , , , , , 53250:1:1:0;28750:3:3:0.446154, , , , , 8750:1:1:0
yfaW, 941.3, , , , , , , 52250:1:1:0, , , 40750:1:1:0;56250:3:4:0.207547;54750:1:1:0, 27250:2:3:1;47750:2:3:1;24750:2:3:1, 1250:1:1:0;54250:1:1:0;7250:1:1:0;7250:1:1:0;5250:2:2:1;25750:1:1:0;36250:1:1:0;35750:1:1:0
yfaX, 705.0, , , , , , , 55750:3:3:0.652778, 19750:2:3:1, , 56750:3:3:0.571429, 41250:1:1:0, 31250:3:4:0.0538462
yfaY, 1035.0, , , , , , , 38250:1:1:0, 15750:1:1:0;40750:1:4:0, , 35750:1:1:0, , 42750:3:4:0.0547945
yfaZ, 510.7, , , , , , , 51250:1:1:0, , , , 32750:1:1:0, 
yfbB, 581.3, , , , 26750:1:1:0, , , 46750:1:1:0;38750:3:4:0.397059, 11750:1:1:0, , 45250:3:3:0.896552, 30250:1:1:0, 55250:1:1:0
yfbE, 983.3, , , , , , , 57250:3:6:0.355932, , , 29750:1:1:0;8750:1:1:0, 32750:1:1:0, 34750:1:1:0;30250:3:4:0.0324675
yfbF, 750.7, , , , , , , 53250:1:1:0, , , , 20750:2:3:1;45750:1:1:0;34250:1:1:0, 27250:3:3:0.861538;1250:3:4:0.0555556;15750:1:1:0
yfbG, 1522.7, , , , , , , 38750:1:1:0, 14750:1:4:0.0243902;19250:1:4:0.0961538, 43250:2:2:0.969231, 43250:1:1:0;22750:1:1:0, , 58250:3:6:0.782178
yfbH, 683.0, , , , , , , 49250:3:4:0.265625, , 43250:1:1:0.0123457;43250:1:1:0, , 32750:2:2:0.866667, 43750:1:1:0;7250:1:1:0;29750:3:4:0.079646
yfbJ, 292.0, , , , , , , 52250:1:1:0, 30250:2:3:0.979167, , 26250:1:1:0, 3750:1:1:0, 
yfbM, 489.3, , , , , , , 56750:1:1:0, , , 28750:2:2:1, , 41750:1:1:0.00609756;41250:1:1:0.00704225
yfbQ, 1040.7, , , , , , , , 19750:1:4:0.0227273, , , , 6250:1:1:0
yfbR, 550.3, , , , , , , 53250:1:1:0, , 56750:3:5:0.901099, 48750:3:4:0.422222, 46750:1:1:0, 6750:1:1:0
yfbS, 1529.0, , , , , , , 48250:1:1:0, 6750:1:1:0, 50750:1:1:0, 53750:1:1:0, 13750:2:2:1;7250:2:2:1;23750:1:1:0, 4750:2:2:0.981818;43750:1:1:0;8250:1:1:0;8250:1:1:0;33750:1:4:0.0169492
yfbT, 514.7, , , , , , , , , , 51250:1:1:0, 26750:1:1:0, 9250:1:1:0
yfbU, 466.3, , , , , , , , , , 16750:1:1:0.0384615, , 
yfbV, 451.7, , , 53750:2:2:0.909091, , , , , , , 45250:3:3:0.679245;25250:1:1:0, 15250:1:1:0, 45750:3:4:0.0654206
yfbW, 250.0, , , , , , , , , 37250:2:2:1, , 12250:1:1:0, 
yfcA, 632.0, , , , , , , 46250:3:4:0.318182, 37750:1:1:0, , , 35250:2:6:0.928571;43750:2:3:1, 10750:1:1:0;3750:1:1:0;25750:2:2:1;10250:1:1:0.010989;41750:1:1:0;24750:2:2:1
yfcB, 817.7, , , , , , , 57250:3:6:0.0689655;30750:3:3:0.58209, , , , 25250:1:1:0;31250:2:3:1, 34250:1:1:0;60750:3:4:0.046729;13750:1:1:0;3250:1:1:0;21250:1:1:0.0151515
yfcC, 1247.7, , , , , , , 41250:1:1:0;34250:3:4:0.241935;27750:1:1:0, , 57250:1:1:0, 54250:1:1:0, 6250:2:2:1;34250:1:1:0;32750:1:1:0, 750:1:1:0;8750:1:1:0;42250:3:4:0.0666667;53250:1:1:0;20750:2:2:1;5250:2:2:0.973684
yfcD, 481.0, , , , , , , , , , , , 36250:1:1:0;35250:1:1:0
yfcE, 485.3, , , , , , , 25750:2:2:1, 30750:2:3:0.94, , 45250:3:4:0.150943, 35250:1:1:0;16750:1:1:0;32250:2:3:1;13750:1:1:0, 3750:1:1:0;24250:2:2:1;35750:1:1:0.0106383
yfcF, 598.0, , , , , , , , 44250:1:1:0;9250:1:4:0.04, , , 40750:2:6:0.894737;28250:1:1:0, 6750:1:1:0;36750:1:1:0;16250:1:1:0
yfcG, 533.3, , , , , , , , 25250:1:1:0, , 48750:3:4:0.341463, 29750:1:1:0;9250:1:1:0, 
yfcH, 691.0, , , , , , , 55250:3:3:0.472973, 11750:1:1:0, , 53250:1:1:0, 51250:1:1:0, 4250:2:2:0.98913;43250:1:1:0;20250:2:2:1
yfcI, 803.0, , , , , , , 26750:1:1:0;30250:3:3:0.590909, , , 57250:1:1:0.0181818;50750:1:1:0, 45750:1:1:0;7250:2:2:1, 27750:3:3:0.928994;31750:1:1:0;10750:1:1:0.00714286
yfcJ, 1021.7, , , , , , , , 22250:1:4:0;11750:1:1:0, , , 13250:1:1:0, 18250:1:1:0
yfcK, 1616.3, , , , , , , 42250:1:1:0;49750:1:1:0, 14750:1:4:0.0666667, 53250:1:1:0, 29250:1:1:0, 11250:1:1:0, 7750:1:1:0;46750:1:1:0;26750:3:4:0.040404;46750:1:4:0.015873
yfcL, 246.3, , , , , , , , 12250:1:1:0, , , , 
yfcM, 419.0, , , , , , , 40750:1:1:0;30250:3:3:0.462687, , , , , 
yfcN, 498.0, , , , , , , , , 49750:2:2:0.894737, , , 8750:1:1:0
yfcO, 655.0, , , , 14750:1:1:0, , , 51250:1:1:0, , , , 58750:3:6:0.825, 30250:1:1:0.00628931;25250:1:1:0
yfcP, 434.7, , , , , , , , , , , , 7250:1:1:0;8750:1:1:0
yfcQ, 376.0, , , , , , , , 21250:1:1:0, , 50750:1:1:0, 39250:1:1:0;27250:1:1:0, 37750:1:1:0
yfcR, 414.0, , , , , , , , , , 7250:2:2:0.977273, 41250:1:1:0;31250:1:1:0;45750:1:1:0.0454545, 38250:1:1:0.00526316
yfcS, 599.7, , , , , , , , 6250:1:1:0, , , 17250:2:3:1;32750:1:1:0, 1750:1:1:0;20250:2:2:1
yfcTU, 2087.0, 44750:3:4:0.0940171;31250:1:4:0.04, , , 38750:1:4:0;3250:2:2:1, 31250:3:3:0.923077, , 55250:3:4:0.3375;47250:1:1:0;30250:3:3:0.622222, , 47750:1:1:0;42250:1:1:0;34250:1:1:0, 54250:1:1:0, 13250:1:1:0;8250:2:2:0.95;40750:2:3:1, 18250:1:1:0;3250:1:1:0;6750:1:1:0;14250:1:1:0;17250:1:1:0.00787402;27250:1:1:0
yfcV, 545.0, , , , , , , , , , , 45750:1:1:0, 34750:1:1:0
yfcX, 1666.7, , , , , , , 58750:3:6:0.158416;53750:1:1:0;49750:1:1:0, 11750:1:1:0, 48750:2:2:0.904255;57250:1:1:0;50250:2:2:0.858407;36750:1:1:0, 14250:1:1:0, 15250:1:1:0;32250:1:1:0;27750:1:1:0;25750:1:1:0;12250:2:2:1;38250:1:1:0, 16750:1:1:0;42750:3:4:0.0327869;17250:1:1:0;750:1:1:0
yfcY, 1118.3, , , , 44750:3:7:0.166667, , , , 12250:2:3:1, , , 10250:1:1:0;8250:2:2:1, 30250:1:1:0;26750:1:1:0;20250:1:1:0;750:1:1:0
yfcZ, 322.7, , , , , , , , 21250:2:3:0.97561, 57750:3:5:0.020202, , , 
yfdC, 826.7, , , , , , , 33750:3:3:0.632353, , 38750:1:1:0, 3750:3:4:0.290323, , 8750:1:1:0
yfdE, 976.3, , , , , , , 27250:3:4:0.415584;28250:1:1:0, , , , 41250:1:1:0, 42250:1:1:0;26750:1:1:0
yfdU, 1406.7, , , , , , , , , 39750:1:1:0, , 31750:2:3:1;25750:1:1:0, 750:1:1:0;16250:1:1:0;60750:3:6:0.0707965
yfdV, 845.3, , , , , , , 46750:3:4:0.385714;32250:1:1:0, 56750:1:4:0, , 55750:3:4:0.318841;41250:1:1:0, , 12250:1:1:0;55250:1:1:0
yfdW, 1084.3, , , , , , , 26250:2:2:1, 24750:2:3:0.934783, 42750:1:1:0, 51750:1:1:0, , 8250:1:1:0.00689655;7250:2:2:1;10250:2:2:1
yfdX, 611.0, , , , , , , 52250:1:1:0, , 48750:2:2:0.92623, , , 42250:3:4:0.0629921
yfdY, 292.3, , , , , , , , , , , 8750:1:1:0, 14250:1:1:0
yfdZ, 1052.3, , , , , , , 49750:1:1:0, 1750:2:2:1;3750:1:1:0;18250:1:1:0, 40750:1:1:0.0652174, 45250:3:3:0.72093, 22250:1:1:0, 42750:3:4:0.0813953
yfeA, 1805.3, , , , , , , 41750:1:1:0;41250:3:3:0.637681;40750:3:3:0.597015;34250:3:3:0.588235, 31750:1:1:0, 51250:1:1:0, 50250:1:1:0;45250:1:1:0, 23750:1:1:0;29750:1:1:0, 54750:1:1:0;24750:2:2:1;10250:2:2:0.971698;13750:1:1:0;56750:1:1:0
yfeC, 360.3, , , , , , , , , , 53750:3:3:0.619048, , 36250:1:1:0
yfeD, 309.0, , , , , , , , , , 57250:1:1:0, 19250:1:4:0, 7750:1:1:0;4750:2:2:0.982456
yfeG, 851.3, , , , , , , 49250:1:1:0;51250:1:1:0;32250:3:3:0.581395, , 53750:3:5:0.886364;53750:1:1:0.00952381, 35750:3:3:0.647059, , 46250:3:4:0.0206897;7750:1:1:0.00900901;60750:3:6:0.106383
yfeH, 757.0, , , , , , , , , , 48750:1:1:0;26250:1:1:0, 54250:1:1:0, 21750:2:2:1
yfeK, 293.3, , , , , , , , , 47250:1:1:0, 55250:1:1:0, , 
yfeO, 1033.3, , , , , , , 32750:1:1:0;37250:3:3:0.584906, 41750:1:4:0.031746, 35250:2:2:0.910891, 6750:2:2:0.980769, 22250:2:2:1, 35250:1:1:0;31750:2:3:0.957627;19250:3:3:0.901235;4750:2:2:0.989583;11750:1:1:0;21750:2:2:1
yfeR, 799.0, , , , , , , , 13750:1:1:0, 45750:1:1:0, 50250:1:1:0;12250:2:2:1, , 24250:1:1:0;8750:1:1:0
yfeS, 633.3, , , , , , , 30750:3:3:0.61194, , , , , 4250:2:2:0.992537;61750:3:6:0.244755
yfeT, 761.0, , , , , , 21250:3:4:0.328767, , 19750:1:1:0, , , 32750:1:1:0, 28750:1:1:0
yfeU, 739.0, , , , , , , , 28750:1:1:0, 45750:1:1:0;41250:1:1:0, , 43750:1:1:0;28750:2:3:1;25250:2:3:1, 8750:1:1:0;14250:1:1:0;6250:1:1:0;4750:1:1:0
yfeV, 1071.0, , , , , , , 38750:1:1:0, 17250:2:3:1;20750:2:3:1;27750:1:1:0, 47750:1:1:0;56250:1:1:0;40750:1:1:0, , , 20750:1:1:0
yfeW, 71.7, , , , , , , , , , , , 
yfeX, 778.3, , , , , , , , 39750:2:3:0.983051, , , 43750:1:1:0, 54750:1:1:0;15750:1:1:0
yfeY, 515.0, , , , , , , 29250:1:1:0, 18750:1:4:0.0322581;10250:2:3:0.96875, , , , 54750:1:1:0;8750:1:1:0;4750:2:2:0.984962
yfeZ, 350.0, , , , , , , , 11750:1:1:0, 47250:1:1:0, , , 
yffB, 381.0, , , , , , , , , , , , 16750:2:2:0.991379
yffH, 514.3, , , , , , , , , , , , 9750:1:1:0
yffI, 398.7, , , , , , , , , 35250:2:2:1, , 12250:1:1:0;45750:1:1:0, 36750:2:3:0.959677
yfgA, 887.3, , , , , , , , 30250:1:1:0.025641, , 48250:3:4:0.24, , 25750:1:1:0.00892857
yfgB, 985.0, , , , , , , , , 43250:3:5:0.105769, , 7750:1:1:0;40750:2:3:1, 55750:1:1:0;15750:1:1:0
yfgC, 1221.3, , , , , , , 34250:3:4:0.411765, 15750:1:1:0, 41250:3:5:0.0655738, 20250:1:1:0, , 36250:1:1:0;22250:1:1:0
yfgD, 296.0, , , , , , , , , , , 42250:2:3:0.941176, 59750:3:4:0.0485437;1750:1:1:0.00806452
yfgF, 1862.0, , , , , , , 33250:1:1:0;45750:3:3:0.564516;41250:1:1:0, 31750:2:3:0.842105, 34750:1:1:0, , 16250:1:1:0, 12250:1:1:0;31750:3:4:0.0735294;8750:1:1:0;23750:1:1:0
yfgG, 249.7, , , , , , , , 11750:1:1:0, 43250:1:1:0, , , 
yfgH, 493.7, , , , , , , , , , , 35250:2:3:1;27250:1:1:0;34250:1:1:0, 15750:1:1:0;7750:1:1:0;29750:1:1:0.008
yfgI, 444.0, , , , , , , , , 24750:1:1:0, , 9250:2:2:1, 750:1:1:0;9250:1:1:0;37250:3:3:0.920455
yfgJ, 236.7, , , , , , , , 43750:1:1:0, , , 40750:1:1:0, 12250:2:2:1
yfgK, 1235.0, , , , 41250:1:1:0, , , 30250:3:3:0.561798, 19250:1:4:0.012987;4750:1:1:0, , 40750:1:1:0;17750:1:1:0, 45250:1:1:0;21250:1:1:0;33750:1:1:0, 
yfgL, 921.7, , , , , , , 40250:1:1:0, , 53750:3:5:0.851852;44750:2:2:0.872881, 44750:1:1:0;16250:1:1:0, 42250:1:1:0;14250:2:2:1, 7250:1:1:0
yfgM, 506.3, , , 49750:1:1:0, , , , 48750:1:1:0;53750:3:4:0.493976, , , , 26250:1:1:0, 
yfhA, 1035.3, , , , , , , , , , 50250:1:1:0;38250:3:3:0.69697, 38250:1:1:0;27750:1:1:0;9750:1:1:0, 17250:2:2:1
yfhB, 533.0, , , , , , , 26250:2:2:1, 24250:1:4:0.0243902;7750:2:3:0.933333, , 29250:2:2:1, 40750:2:3:1;19250:1:4:0;2750:2:2:1, 1750:1:1:0;4750:2:2:0.993151;750:1:1:0
yfhG, 580.3, , , , , , , , , , 25750:1:1:0;20750:2:2:1, , 8750:1:1:0
yfhH, 740.7, , , , , , , , 17250:2:3:0.966667, , 34750:1:1:0, , 
yfhJ, 165.7, , , , , , , , , , , , 
yfhK, 1205.0, , , , , , , 53750:1:1:0, 22250:1:4:0.0434783;3750:1:1:0, 29250:2:2:1, 59250:3:4:0.227273, 29750:1:1:0;32250:1:1:0;27250:2:3:1, 32750:1:1:0;23750:1:1:0;3250:1:1:0
yfhL, 270.3, , , , , , , 49750:1:1:0, , , , , 45750:3:4:0.0659898
yfhM, 3913.0, , , , , 29250:3:3:0.915789, , 49750:1:1:0;57250:3:6:0.243243, 12750:1:1:0, 36750:2:2:1;47250:1:1:0, 25750:1:1:0;25250:2:2:1;48750:3:4:0.175;15750:1:1:0;12750:2:2:1, 46250:1:1:0;45750:1:1:0.04, 26750:1:1:0.0106383;13750:2:2:1;42750:3:4:0.0743802;55750:1:1:0;35750:1:1:0
yfhQ, 670.3, , , , , , , , , , , , 13750:1:1:0
yfhR, 783.0, , 30250:2:2:1, , , , , 43750:1:1:0, , 48250:1:1:0;48250:2:2:0.861386, 40250:3:4:0.351351, , 11250:1:1:0;25250:2:2:1
yfiA, 367.3, , , , , , , , , , , , 
yfiB, 384.7, , , , , , , 48750:1:1:0;53750:3:4:0.466667, , , , , 36250:1:1:0;20750:2:2:0.992908;44750:3:4:0.0381679
yfiC, 655.7, , , , , , , 34250:1:1:0, 1750:2:2:1, , , 15250:1:1:0, 
yfiD, 379.7, , , , , , , , , , , 12250:1:1:0, 
yfiE, 780.3, , , , , , , , , 50750:2:2:0.91453, , 41250:1:1:0;40250:1:1:0;37250:1:1:0, 27250:3:4:0.0283688;8250:2:2:0.98913
yfiF, 889.3, , , , , , , 26250:2:2:1, , 35750:1:1:0, , , 32250:2:3:0.986667
yfiH, 564.3, , , , 24750:1:1:0;24250:3:6:0.037594;24250:3:4:0.637363, 45250:2:3:0.949153, , 39750:1:1:0;47750:3:4:0.245283, , 25750:2:2:1, 6250:1:1:0, 23750:1:1:0, 16750:2:2:1
yfiK, 445.7, , , , , , , 31250:1:1:0, , , , 45750:1:1:0;25250:1:4:0;12250:2:2:1;58250:2:6:0.842105, 9250:2:2:1;750:1:1:0
yfiL, 390.0, , , , , , , , , 49750:1:1:0;47250:1:1:0, 10250:1:1:0;48250:1:1:0;53250:1:1:0, , 
yfiM, 314.0, , , , , , , , 15750:1:1:0, , , 35250:2:3:1, 6750:1:1:0
yfiN, 931.7, 16750:1:1:0, , , , , , , , 52750:1:1:0;43250:2:2:0.927152, 29750:1:1:0;53750:3:6:0.342857, 35250:1:1:0, 23750:1:1:0;7750:1:1:0
yfiO, 605.7, , , , , , , 45250:1:1:0;34250:3:4:0.561798, , , 12250:2:2:1, 19750:2:3:1, 3750:1:1:0
yfiP, 600.7, , , , , , , 44250:1:1:0, , 47250:1:1:0;56250:1:1:0, 49750:1:1:0, 41250:1:1:0;26750:2:3:1, 37250:1:1:0.0108696;15750:1:1:0;43750:3:4:0.111111;30250:1:1:0
yfiQ, 2053.7, , , , , 42750:2:3:0.945455, , , 8750:1:4:0, 40250:1:1:0, 55750:3:4:0.291667, 29750:1:1:0;43250:1:1:0;41250:1:1:0;9250:1:1:0, 40750:3:3:0.9;19750:2:2:1
yfiR, 498.3, , , , , , , 35250:3:3:0.666667, , 28250:1:1:0;48750:2:2:0.913793, 9250:1:1:0;43750:1:1:0, 43750:1:1:0;10750:1:1:0, 4750:2:2:1;11750:2:2:1
yfjD, 1011.0, , , , , , , 38250:1:1:0;53750:3:4:0.515625;49750:1:1:0;53750:3:4:0.304348, , 38750:1:1:0;35250:1:1:0, , 10250:1:1:0, 19750:1:1:0;30250:1:1:0;23750:1:1:0
yfjF, 226.3, , , , , , , , , , , , 37750:1:1:0
yfjG, 457.0, , , , , , , , , 43750:1:1:0, 53750:1:1:0;30250:2:2:0.980392, 32750:1:1:0, 
ygaA, 1266.3, , , , , , , 52250:1:1:0;41250:1:1:0, 12750:1:4:0.03125, 44250:2:2:0.932584, 44250:1:1:0, 25750:1:1:0, 
ygaC, 370.3, , , , , , , , , , , , 
ygaD, 480.0, , , , , , , 41250:1:1:0;28250:1:1:0, , , 10250:1:1:0, , 6250:1:1:0
ygaE, 524.0, , , , , , , 32750:1:1:0, , , 44750:3:4:0.3, , 
ygaF, 984.0, , , , , , , , , 40250:1:1:0;46250:1:1:0, 7750:2:2:1, 17750:2:3:1, 47750:1:1:0.0106383;6750:1:1:0
ygaG, 502.3, , , , , , , , 17750:1:4:0.0375, , , 45750:1:1:0, 53750:3:6:0.183824;30250:1:1:0
ygaH, 235.7, , , , , , , , , , 10250:1:1:0;7250:2:2:1, , 
ygaM, 304.7, , , , , , , , 36250:2:3:0.916667, , , , 18250:3:3:0.923729;24750:1:1:0
ygaP, 413.0, , , , , , , , , 42750:1:1:0, , , 37750:1:1:0;18250:1:1:0;10750:1:1:0
ygaU, 427.3, , , , , , , , , , 30750:1:1:0, 54250:3:6:0.0322581;34250:1:1:0, 54250:1:1:0
ygaV, 309.7, , , , , , , , , , 24250:1:1:0, , 
ygaW, 450.0, , , , , , , , , , 24750:2:2:1, 10250:1:1:0, 9250:1:1:0;37250:2:3:0.929078
ygaX, 971.3, , , 31750:1:1:0, , , , 45750:3:3:0.56962, , 44250:2:2:0.947368, , , 52750:1:1:0;30250:1:1:0.00892857
ygaZ, 658.3, , , , , 17750:3:3:0.883333, , , 9250:3:6:0.807018, , 34750:1:1:0, 34250:1:1:0;50250:2:6:0.769231;10250:1:1:0, 13750:1:1:0;250:1:1:0;48750:3:4:0.0357143;33750:3:4:0.0471698
ygbA, 370.3, , , , , , , , 39750:1:4:0, , , , 
ygbD, 861.3, , , , , , , , 15250:2:3:0.956522;17750:1:4:0.037037, 42750:2:2:0.913793, , , 20750:1:1:0;6250:2:2:1
ygbE, 310.0, , , , , , , 43750:3:6:0.279167, , , , 40250:1:1:0, 38250:1:1:0
ygbI, 721.7, , , , , , , , 24250:1:1:0, , 53750:3:3:0.678571, 25250:2:3:1, 4750:2:2:1;40750:2:3:0.930435;6750:1:1:0
ygbJ, 744.7, 51250:1:1:0, , , , 46750:3:3:0.893617, , , , 57250:3:5:0.867769, , 12250:2:2:1;8250:2:2:1;25750:1:4:0, 10250:1:1:0;15750:1:1:0;7750:1:1:0;50250:1:1:0
ygbK, 945.7, , , , 37250:2:3:1, , , 31750:1:1:0, , 54750:3:5:0.865385;50750:1:1:0;53750:1:1:0.0103093, , 22250:1:1:0;22250:1:1:0, 20250:1:1:0.0215054;29250:1:1:0;49250:3:4:0.0849057
ygbL, 480.7, , , , , , , , , , 19750:2:2:1, , 
ygbM, 601.7, , , , , , , 32750:1:1:0;34250:3:4:0.452381, , 50750:1:1:0, 55750:1:1:0, 34250:1:1:0, 9250:1:1:0;41750:3:4:0.0909091;11750:1:1:0
ygbN, 1092.7, , , , , , , 53750:3:6:0.134146, 18250:1:1:0, , 19750:2:2:1;42250:1:1:0, 11750:2:2:1, 15750:1:1:0;41750:3:4:0.0747664;54750:1:1:0.00980392
ygbO, 800.3, 27250:2:3:0.954545, , , , , , 27250:1:1:0, , , 46250:1:1:0, 10250:1:1:0;30750:1:1:0, 8250:2:2:0.977778;7750:1:1:0
ygcE, 1180.3, , , , , , , 29750:3:4:0.48;46250:1:1:0, 17750:1:1:0;31750:2:3:0.963636, , 24750:2:2:0.944444;8750:2:2:0.972603, 23250:1:1:0, 28250:1:1:0;18250:1:1:0;20250:2:2:1;45750:1:1:0
ygcF, 617.3, , , , , , , 37750:3:3:0.518868;53250:1:1:0, 6250:1:4:0.0285714, 55750:1:5:0.0434783, 16250:1:1:0.0117647;46250:1:1:0;35250:3:1:0.22807, , 27750:1:1:0
ygcG, 783.7, , , , , , , 35250:3:4:0.574468;53250:1:1:0.0454545, 21250:1:4:0.0222222, 53250:3:5:0.892617, 54750:1:1:0, 32750:1:1:0;49750:2:3:0.909091, 43250:1:1:0;19750:1:1:0;27250:2:3:0.942857;6750:1:1:0
ygcM, 386.0, , , , , , , , 45750:1:1:0;49250:3:6:0.738095;51250:1:4:0;39250:2:3:0.980392, 36750:2:2:1, 10250:2:2:1, , 
